timestamp,pump_id,pressure_psi,flow_rate_gpm,temperature_celsius,vibration_mm_s,power_consumption_kw,noise_level_db,oil_viscosity,current_failed_state
2024-01-18 09:00:00,12,32.05,107.94,49.61,1.042,20.79,79.82,27.78,1
2024-01-18 10:00:00,12,63.97,109.86,56.44,1.042,19.32,50.61,29.25,0
2024-01-18 11:00:00,12,56.06,112.46,56.16,1.126,13.42,61.87,38.55,0
2024-01-18 12:00:00,12,63.1,114.47,36.43,0.725,22.34,57.59,29.34,0
2024-01-18 13:00:00,12,85.57,86.78,57.82,0.725,24.05,77.39,31.93,0
2024-01-18 14:00:00,12,55.88,99.03,52.33,1.254,22.98,88.44,20.3,0
2024-01-18 15:00:00,12,64.04,90.08,53.71,1.504,19.94,70.83,31.25,0
2024-01-18 16:00:00,12,74.82,117.8,58.62,1.254,21.69,71.57,37.23,0
2024-01-18 17:00:00,12,78.23,98.56,51.28,1.056,21.69,57.73,29.99,0
2024-01-18 18:00:00,12,66.15,76.03,49.64,0.609,16.29,76.01,25.36,0
2024-01-18 19:00:00,12,70.53,91.25,41.2,0.979,16.28,61.41,30.34,1
2024-01-18 20:00:00,12,78.85,92.5,59.63,0.898,23.63,77.45,29.79,0
2024-01-18 21:00:00,12,67.9,92.5,55.71,1.461,23.53,75.38,29.67,0
2024-01-18 22:00:00,12,44.96,75.41,57.59,1.002,16.4,67.28,27.36,0
2024-01-18 23:00:00,12,59.75,105.15,45.62,1.346,21.36,65.85,28.37,0
2024-01-18 00:00:00,13,72.1,117.82,61.73,1.223,17.49,84.83,28.73,0
2024-01-18 01:00:00,13,72.44,127.57,52.93,0.815,19.67,61.82,35.25,0
2024-01-18 02:00:00,13,68.12,96.58,46.09,0.917,19.67,48.17,35.25,0
2024-01-18 03:00:00,13,62.86,83.22,43.99,1.214,15.48,89.66,28.37,0
2024-01-18 04:00:00,13,81.83,96.6,46.37,0.676,21.5,45.29,23.19,0
2024-01-18 05:00:00,13,91.86,97.87,44.68,0.763,17.51,69.29,29.42,0
2024-01-18 06:00:00,13,60.4,76.87,50.45,0.763,23.93,71.53,34.9,0
2024-01-18 07:00:00,13,65.42,60.97,52.88,1.084,25.64,65.35,27.22,0
2024-01-18 08:00:00,13,56.35,71.6,52.22,0.763,21.64,75.79,26.49,0
2024-01-18 09:00:00,13,87.26,86.46,67.21,0.873,21.64,61.31,33.01,0
2024-01-18 10:00:00,13,67.75,65.81,60.88,0.533,16.55,52.15,26.6,0
2024-01-18 11:00:00,13,67.75,98.58,58.91,1.434,25.31,87.73,28.39,0
2024-01-18 12:00:00,13,84.59,113.59,52.94,0.967,18.69,86.7,33.26,0
2024-01-18 13:00:00,13,57.5,97.07,74.57,1.019,24.82,81.01,24.83,0
2024-01-18 14:00:00,13,75.56,79.13,74.57,0.825,18.18,81.01,29.69,0
2024-01-18 15:00:00,13,75.56,95.72,54.52,0.703,18.18,81.01,30.92,0
2024-01-18 16:00:00,13,74.64,92.39,55.51,0.858,23.51,44.41,27.47,0
2024-01-18 17:00:00,13,79.79,114.82,44.65,0.93,17.4,76.33,31.36,0
2024-01-18 18:00:00,13,79.79,84.05,52.3,1.018,14.23,76.33,18.91,0
2024-01-18 19:00:00,13,49.48,103.94,68.03,0.865,23.44,65.87,35.95,0
2024-01-18 20:00:00,13,44.38,127.15,66.9,0.388,21.39,42.49,36.53,0
2024-01-18 21:00:00,13,73.16,115.68,50.32,0.98,24.99,69.34,27.2,0
2024-01-18 22:00:00,13,52.95,87.84,82.59,1.077,25.69,75.01,31.17,0
2024-01-18 23:00:00,13,75.78,87.84,58.62,0.609,24.95,78.54,31.17,0
2024-01-18 00:00:00,14,59.26,89.64,42.09,0.979,18.04,71.41,18.23,0
2024-01-18 01:00:00,14,84.67,100.95,55.3,0.678,17.02,83.13,30.37,0
2024-01-18 02:00:00,14,62.25,99.91,49.94,0.821,22.6,66.66,28.54,0
2024-01-18 03:00:00,14,68.48,129.21,52.09,1.352,20.62,64.23,29.15,0
2024-01-18 04:00:00,14,79.8,92.68,44.48,1.335,17.53,64.23,25.62,0
2024-01-18 05:00:00,14,82.51,112.42,58.06,1.277,22.42,72.83,27.75,0
2024-01-18 06:00:00,14,60.4,79.2,45.62,0.99,20.51,69.93,28.59,0
2024-01-18 07:00:00,14,75.28,122.49,51.28,0.906,22.46,73.35,24.6,0
2024-01-18 08:00:00,14,67.16,106.56,54.09,1.388,19.72,83.27,24.54,0
2024-01-18 09:00:00,14,68.75,116.7,48.62,1.418,21.53,54.86,30.35,0
2024-01-18 10:00:00,14,73.3,109.2,57.19,0.879,14.19,51.77,28.15,0
2024-01-18 11:00:00,14,73.12,119.12,49.61,1.253,23.29,65.45,23.53,0
2024-01-18 12:00:00,14,88.78,95.28,52.47,0.85,22.41,58.39,31.1,0
2024-01-18 13:00:00,14,80.23,97.23,55.4,1.045,21.94,68.38,24.82,0
2024-01-18 14:00:00,14,65.77,97.23,48.87,1.466,20.31,70.66,34.85,0
2024-01-18 15:00:00,14,23.72,134.3,45.42,0.873,22.1,76.52,32.18,0
2024-01-18 16:00:00,14,74.31,118.21,53.17,0.81,18.4,62.55,30.94,0
2024-01-18 17:00:00,14,65.56,102.88,54.71,0.81,19.5,67.19,25.63,0
2024-01-18 18:00:00,14,37.02,87.92,55.06,0.81,19.5,75.47,31.92,0
2024-01-18 19:00:00,14,96.83,126.02,58.03,1.193,22.91,89.59,25.27,0
2024-01-18 20:00:00,14,48.33,96.34,56.48,1.083,15.97,63.45,37.33,0
2024-01-18 21:00:00,14,76.68,69.32,53.78,1.297,20.92,54.25,28.42,0
2024-01-18 22:00:00,14,85.97,113.25,43.48,1.23,19.96,59.09,28.42,0
2024-01-18 23:00:00,14,37.99,126.14,58.32,1.279,18.07,77.58,23.52,0
2024-01-18 00:00:00,15,60.57,103.97,52.6,1.003,14.37,74.1,26.28,0
2024-01-18 01:00:00,15,56.23,61.98,52.6,1.362,23.15,67.39,26.28,0
2024-01-18 02:00:00,15,76.01,61.98,51.56,0.632,23.47,67.39,25.91,0
2024-01-18 03:00:00,15,73.41,88.94,61.23,1.163,18.39,64.63,22.94,0
2024-01-18 04:00:00,15,70.73,77.19,44.49,0.883,21.8,88.32,38.48,0
2024-01-18 05:00:00,15,82.46,83.35,57.0,0.747,18.22,65.84,33.72,0
2024-01-18 06:00:00,15,62.61,99.09,46.4,0.865,25.27,47.24,29.48,0
2024-01-18 07:00:00,15,48.67,91.94,48.45,0.583,19.33,80.46,28.28,0
2024-01-18 08:00:00,15,54.6,99.08,46.78,1.108,23.99,34.72,40.76,0
2024-01-18 09:00:00,15,84.42,69.34,46.78,0.636,24.31,75.87,31.72,0
2024-01-18 10:00:00,15,72.66,94.25,53.22,0.506,22.83,57.94,31.85,0
2024-01-18 11:00:00,15,76.24,106.83,57.49,0.756,20.38,60.99,27.85,0
2024-01-18 12:00:00,15,88.85,112.12,53.23,0.756,30.12,73.09,35.26,0
2024-01-18 13:00:00,15,69.04,71.08,55.55,0.998,25.05,65.81,28.93,0
2024-01-18 14:00:00,15,53.9,106.42,55.55,0.785,18.24,80.37,28.86,0
2024-01-18 15:00:00,15,53.9,106.42,56.33,0.831,18.02,78.31,34.11,0
2024-01-18 16:00:00,15,72.81,128.47,56.33,0.768,22.67,67.9,28.57,1
2024-01-18 17:00:00,15,68.53,119.1,46.99,0.518,24.88,51.88,29.38,0
2024-01-18 18:00:00,15,86.91,75.59,77.83,0.573,21.93,77.9,29.8,0
2024-01-18 19:00:00,15,77.92,117.83,53.59,0.831,18.22,77.9,30.25,0
2024-01-18 20:00:00,15,76.17,93.14,52.22,1.218,23.07,61.56,32.63,0
2024-01-18 21:00:00,15,51.01,55.41,42.3,0.719,23.07,76.32,25.65,0
2024-01-18 22:00:00,15,81.5,103.98,54.88,1.007,16.1,72.89,32.35,0
2024-01-18 23:00:00,15,61.39,107.34,49.02,1.057,27.45,58.54,29.31,0
2024-01-18 00:00:00,16,90.9,117.42,56.82,1.027,24.59,78.5,26.4,0
2024-01-18 01:00:00,16,67.11,101.39,58.21,0.872,24.59,80.93,35.26,0
2024-01-18 02:00:00,16,66.08,82.61,43.34,1.171,23.2,67.3,20.03,0
2024-01-18 03:00:00,16,65.33,97.36,50.36,0.91,20.44,80.76,32.71,0
2024-01-18 04:00:00,16,63.49,68.59,53.33,1.467,22.36,74.35,29.52,0
2024-01-18 05:00:00,16,62.22,143.11,59.09,0.568,21.94,73.32,22.03,0
2024-01-18 06:00:00,16,61.01,89.09,67.72,0.611,20.55,77.71,26.88,0
2024-01-18 07:00:00,16,75.76,82.53,54.63,1.186,19.18,75.78,29.74,0
2024-01-18 08:00:00,16,65.1,91.25,57.02,1.788,15.07,70.38,29.61,0
2024-01-18 09:00:00,16,60.15,110.47,57.55,0.965,23.16,66.48,37.82,0
2024-01-18 10:00:00,16,78.39,114.74,50.69,0.906,21.77,71.22,31.36,0
2024-01-18 11:00:00,16,62.6,91.1,44.66,0.779,22.47,60.38,31.93,0
2024-01-18 12:00:00,16,74.43,141.67,51.47,1.178,26.57,68.64,23.78,0
2024-01-18 13:00:00,16,66.96,121.18,52.85,0.698,24.14,67.53,26.71,0
2024-01-18 14:00:00,16,78.85,107.57,39.75,0.617,20.26,61.16,26.87,0
2024-01-18 15:00:00,16,82.51,101.14,56.0,0.753,22.94,65.33,26.87,1
2024-01-18 16:00:00,16,55.73,113.24,56.0,1.114,20.36,71.36,26.56,1
2024-01-18 17:00:00,16,76.61,105.42,70.56,1.192,21.95,77.84,30.72,0
2024-01-18 18:00:00,16,101.01,81.43,52.86,1.238,22.49,69.34,30.72,0
2024-01-18 19:00:00,16,105.06,106.17,53.38,1.131,23.05,85.76,33.05,0
2024-01-18 20:00:00,16,113.83,77.85,47.65,0.891,25.93,49.73,31.09,0
2024-01-18 21:00:00,16,103.31,84.26,55.62,0.796,17.06,89.97,29.67,0
2024-01-18 22:00:00,16,63.89,89.96,49.74,0.981,19.63,65.97,29.67,0
2024-01-18 23:00:00,16,64.14,89.29,47.19,0.954,27.01,61.99,25.67,0
2024-01-18 00:00:00,17,83.17,79.18,44.26,0.664,22.16,54.08,35.78,0
2024-01-18 01:00:00,17,62.49,111.24,50.22,0.931,23.7,59.79,26.69,0
2024-01-18 02:00:00,17,74.41,120.74,47.66,0.907,18.25,75.83,27.0,0
2024-01-18 03:00:00,17,68.21,96.07,60.8,0.907,13.99,57.32,32.5,0
2024-01-18 04:00:00,17,71.42,102.53,44.15,1.157,17.71,77.31,27.19,0
2024-01-18 05:00:00,17,48.84,105.24,44.81,1.081,20.2,66.22,36.79,0
2024-01-18 06:00:00,17,54.36,118.11,45.53,0.603,18.94,82.05,22.6,0
2024-01-18 07:00:00,17,54.01,118.11,44.04,0.5,19.3,73.94,25.44,0
2024-01-18 08:00:00,17,56.47,118.11,57.45,0.307,20.24,91.75,27.91,0
2024-01-18 09:00:00,17,56.47,93.14,52.04,1.149,20.35,62.84,32.45,0
2024-01-18 10:00:00,17,56.47,91.26,53.96,1.162,5.09,73.86,32.45,0
2024-01-18 11:00:00,17,84.94,90.97,47.72,1.413,19.91,101.98,32.55,0
2024-01-18 12:00:00,17,82.33,99.05,50.42,1.014,22.15,73.42,30.2,0
2024-01-18 13:00:00,17,64.75,91.33,45.78,0.915,19.44,74.7,33.2,0
2024-01-18 14:00:00,17,55.8,90.68,61.53,0.458,22.34,57.03,32.17,0
2024-01-18 15:00:00,17,69.68,93.89,57.11,1.058,24.11,57.03,31.01,0
2024-01-18 16:00:00,17,69.68,85.62,48.23,1.662,17.95,73.08,28.65,0
2024-01-18 17:00:00,17,58.55,93.04,65.3,0.889,19.21,79.25,28.96,0
2024-01-18 18:00:00,17,59.65,102.8,49.35,1.272,14.72,75.39,29.46,0
2024-01-18 19:00:00,17,60.59,69.65,53.46,1.26,16.67,70.17,25.98,0
2024-01-18 20:00:00,17,78.92,85.44,48.96,0.824,16.4,60.71,25.51,0
2024-01-18 21:00:00,17,59.54,105.24,56.45,0.832,19.54,69.67,33.06,0
2024-01-18 22:00:00,17,58.51,88.93,46.92,0.897,24.36,84.78,33.06,0
2024-01-18 23:00:00,17,55.6,122.19,53.47,1.231,14.81,60.75,34.86,0
2024-01-18 00:00:00,18,59.85,92.04,34.26,1.021,19.22,53.21,28.34,0
2024-01-18 01:00:00,18,81.86,85.65,51.59,1.138,15.13,90.02,33.26,0
2024-01-18 02:00:00,18,61.68,104.26,64.87,1.368,23.11,107.78,33.26,0
2024-01-18 03:00:00,18,39.84,88.54,52.79,0.968,19.57,107.78,30.28,0
2024-01-18 04:00:00,18,72.43,111.83,47.18,0.779,19.0,62.62,38.8,0
2024-01-18 05:00:00,18,54.62,101.14,48.01,1.27,24.36,39.59,30.57,0
2024-01-18 06:00:00,18,58.14,70.14,47.58,0.849,15.47,74.1,30.18,0
2024-01-18 07:00:00,18,82.49,105.04,44.78,1.562,20.24,64.91,38.25,0
2024-01-18 08:00:00,18,61.3,91.11,51.31,1.145,21.92,60.42,36.61,0
2024-01-18 09:00:00,18,54.1,82.21,52.54,0.7,24.13,58.91,36.61,0
2024-01-18 10:00:00,18,79.02,82.21,48.47,1.335,21.05,76.68,30.13,0
2024-01-18 11:00:00,18,69.5,82.21,57.86,1.083,23.01,76.1,35.99,0
2024-01-18 12:00:00,18,96.9,113.6,57.86,0.927,23.01,87.29,32.46,0
2024-01-18 13:00:00,18,58.71,92.58,50.76,1.029,25.39,75.36,31.72,0
2024-01-18 14:00:00,18,74.76,69.06,41.18,1.114,30.77,75.36,27.6,0
2024-01-18 15:00:00,18,83.83,139.61,49.79,1.241,18.91,81.51,27.6,0
2024-01-18 16:00:00,18,51.72,120.17,54.21,1.438,19.99,75.55,32.96,0
2024-01-18 17:00:00,18,82.28,85.26,54.21,1.547,28.26,62.3,34.27,0
2024-01-18 18:00:00,18,96.9,90.92,48.77,0.854,20.53,69.39,28.74,0
2024-01-18 19:00:00,18,81.12,74.16,54.6,0.912,22.48,79.38,31.27,0
2024-01-18 20:00:00,18,80.35,90.41,54.6,1.326,23.26,61.63,21.2,0
2024-01-18 21:00:00,18,78.39,133.27,51.53,1.391,19.04,59.91,33.12,0
2024-01-18 22:00:00,18,74.71,91.09,41.84,0.904,17.36,76.69,27.54,0
2024-01-18 23:00:00,18,58.87,75.74,41.84,0.901,23.13,48.39,24.1,0
2024-01-18 00:00:00,19,67.25,131.43,47.02,0.579,22.89,59.25,35.66,0
2024-01-18 01:00:00,19,91.5,88.32,43.13,0.966,19.09,89.36,27.1,0
2024-01-18 02:00:00,19,81.68,74.06,47.92,0.966,19.54,58.14,32.77,0
2024-01-18 03:00:00,19,77.73,102.81,45.28,0.84,19.95,77.66,27.79,0
2024-01-18 04:00:00,19,77.73,93.23,47.6,0.683,20.88,77.73,29.13,0
2024-01-18 05:00:00,19,89.03,97.45,49.0,1.256,20.8,60.88,34.76,0
2024-01-18 06:00:00,19,90.41,93.73,50.61,1.101,17.9,60.88,31.07,0
2024-01-18 07:00:00,19,81.17,93.73,49.88,1.101,21.84,44.56,30.38,0
2024-01-18 08:00:00,19,68.16,119.23,51.27,0.897,18.69,50.54,30.38,1
2024-01-18 09:00:00,19,98.65,147.07,49.71,1.155,19.3,74.64,31.56,0
2024-01-18 10:00:00,19,78.74,88.08,48.48,1.414,25.38,78.04,33.08,0
2024-01-18 11:00:00,19,73.65,101.71,38.69,0.98,25.38,89.68,31.77,0
2024-01-18 12:00:00,19,47.52,101.71,47.3,1.245,20.75,78.35,31.77,0
2024-01-18 13:00:00,19,80.7,76.55,55.33,0.499,20.75,78.6,26.01,0
2024-01-18 14:00:00,19,66.22,107.04,55.33,1.165,11.67,85.67,27.14,0
2024-01-18 15:00:00,19,51.83,111.52,59.39,0.568,16.94,60.74,30.56,0
2024-01-18 16:00:00,19,61.25,84.07,59.39,1.28,28.66,88.37,24.42,0
2024-01-18 17:00:00,19,69.11,87.03,58.27,1.28,22.56,64.15,39.2,0
2024-01-18 18:00:00,19,69.19,120.82,50.78,0.933,18.12,90.12,30.9,0
2024-01-18 19:00:00,19,65.16,120.82,50.16,1.267,19.81,95.87,37.07,0
2024-01-18 20:00:00,19,71.95,150.27,36.75,1.193,20.48,95.87,28.5,0
2024-01-18 21:00:00,19,86.11,94.41,50.64,0.621,23.73,54.15,28.5,0
2024-01-18 22:00:00,19,66.69,76.57,38.72,1.008,19.49,63.05,25.11,0
2024-01-18 23:00:00,19,98.82,89.76,55.08,1.439,20.6,108.11,27.97,0
2024-01-18 00:00:00,20,72.31,92.74,55.18,0.707,18.63,75.37,32.18,0
2024-01-18 01:00:00,20,64.61,94.63,55.18,1.172,22.69,74.76,31.59,0
2024-01-18 02:00:00,20,64.4,15.45,45.52,1.4,30.64,71.55,28.04,0
2024-01-18 03:00:00,20,67.97,104.41,54.87,0.9,28.98,72.84,28.86,0
2024-01-18 04:00:00,20,39.94,91.25,75.33,1.317,28.98,69.07,31.31,0
2024-01-18 05:00:00,20,62.59,111.5,62.86,1.223,18.16,61.67,34.67,0
2024-01-18 06:00:00,20,59.64,123.98,53.26,1.022,21.13,68.16,34.67,0
2024-01-18 07:00:00,20,76.02,80.98,60.11,1.005,25.89,74.42,27.97,0
2024-01-18 08:00:00,20,54.7,77.17,52.53,0.958,24.92,61.13,25.6,0
2024-01-18 09:00:00,20,68.1,79.26,55.48,0.899,20.92,78.59,31.93,0
2024-01-18 10:00:00,20,68.1,132.31,55.48,0.929,22.86,85.32,30.81,0
2024-01-18 11:00:00,20,68.1,96.35,51.64,1.159,22.86,76.33,25.85,0
2024-01-18 12:00:00,20,68.1,92.63,52.06,0.811,23.24,70.52,27.34,0
2024-01-18 13:00:00,20,76.58,100.63,28.69,1.168,15.49,61.42,24.45,0
2024-01-18 14:00:00,20,70.23,97.59,51.04,0.586,17.58,42.98,27.09,0
2024-01-18 15:00:00,20,73.64,115.62,53.69,1.041,18.87,48.41,24.63,0
2024-01-18 16:00:00,20,48.44,107.44,61.96,1.071,24.28,69.12,14.97,0
2024-01-18 17:00:00,20,77.9,132.64,54.61,0.739,22.71,69.12,27.35,0
2024-01-18 18:00:00,20,63.63,83.66,51.54,0.969,21.51,74.05,27.35,0
2024-01-18 19:00:00,20,74.94,103.31,63.86,1.307,23.82,65.22,39.89,0
2024-01-18 20:00:00,20,93.72,128.03,61.06,0.661,23.96,65.93,27.59,0
2024-01-18 21:00:00,20,44.05,93.97,43.28,1.059,16.54,56.37,30.99,0
2024-01-18 22:00:00,20,73.73,97.44,44.62,1.051,20.1,70.94,31.42,0
2024-01-18 23:00:00,20,65.81,106.12,52.56,1.158,13.19,70.94,29.4,0
2024-01-19 00:00:00,1,60.5,104.83,56.04,1.042,17.63,70.02,31.25,0
2024-01-19 01:00:00,1,74.85,88.99,46.1,0.964,20.4,33.81,25.51,0
2024-01-19 02:00:00,1,72.21,145.3,45.97,1.266,19.34,83.03,31.56,0
2024-01-19 03:00:00,1,74.77,82.51,49.2,0.957,22.14,60.16,30.23,1
2024-01-19 04:00:00,1,65.1,83.29,46.92,1.265,23.01,52.18,30.05,0
2024-01-19 05:00:00,1,74.17,104.39,50.72,0.935,18.57,73.81,34.43,0
2024-01-19 06:00:00,1,56.27,101.17,47.15,1.055,23.15,77.2,37.42,0
2024-01-19 07:00:00,1,84.86,114.87,65.45,0.724,23.51,57.48,26.34,0
2024-01-19 08:00:00,1,79.07,97.31,52.44,0.724,16.94,47.84,31.96,0
2024-01-19 09:00:00,1,79.07,97.82,47.0,1.395,23.77,74.5,29.51,0
2024-01-19 10:00:00,1,77.12,111.36,44.74,0.94,20.35,58.49,28.26,0
2024-01-19 11:00:00,1,65.3,116.15,61.8,0.999,15.1,81.03,26.73,0
2024-01-19 12:00:00,1,84.97,83.52,43.46,0.565,28.37,80.8,30.44,0
2024-01-19 13:00:00,1,85.24,91.26,45.98,1.139,13.7,83.84,29.62,0
2024-01-19 14:00:00,1,54.79,89.72,59.87,1.128,24.25,76.11,27.53,0
2024-01-19 15:00:00,1,78.34,88.77,55.11,1.104,21.42,55.83,35.18,0
2024-01-19 16:00:00,1,76.12,71.62,38.75,0.583,19.39,68.18,23.62,0
2024-01-19 17:00:00,1,73.93,102.18,52.39,1.081,24.29,107.2,23.62,0
2024-01-19 18:00:00,1,84.17,99.26,52.98,0.719,22.49,69.41,28.9,0
2024-01-19 19:00:00,1,74.2,99.57,50.72,0.588,21.26,73.7,30.04,0
2024-01-19 20:00:00,1,72.62,104.79,58.4,0.915,19.5,60.47,31.2,0
2024-01-19 21:00:00,1,75.99,102.37,38.58,1.201,23.43,75.95,30.52,0
2024-01-19 22:00:00,1,61.3,89.68,47.21,0.883,27.46,71.5,26.91,0
2024-01-19 23:00:00,1,83.48,89.1,52.74,1.01,13.51,76.69,33.65,0
2024-01-19 00:00:00,2,72.8,76.51,81.52,1.383,13.47,72.6,20.39,1
2024-01-19 01:00:00,2,41.73,67.56,28.35,5.285,25.44,82.05,18.63,1
2024-01-19 02:00:00,2,78.01,52.88,64.54,3.871,28.84,83.33,15.31,1
2024-01-19 03:00:00,2,75.04,50.45,93.41,4.294,38.73,105.71,9.76,1
2024-01-19 04:00:00,2,52.49,52.8,50.93,3.128,31.14,96.09,10.5,1
2024-01-19 05:00:00,2,79.46,43.04,78.04,4.245,29.82,85.69,17.87,1
2024-01-19 06:00:00,2,85.79,69.96,61.32,5.262,30.48,71.98,18.72,1
2024-01-19 07:00:00,2,52.15,60.11,85.73,4.84,29.93,85.63,17.23,1
2024-01-19 08:00:00,2,58.45,53.91,76.86,4.847,41.91,70.05,13.32,1
2024-01-19 09:00:00,2,33.6,69.56,67.4,3.745,34.79,93.91,15.76,1
2024-01-19 10:00:00,2,86.6,47.36,83.23,4.263,28.59,99.38,13.33,1
2024-01-19 11:00:00,2,53.37,42.4,91.41,3.348,30.14,118.42,14.33,1
2024-01-19 12:00:00,2,43.91,47.14,68.82,3.53,30.14,81.3,11.92,1
2024-01-19 13:00:00,2,48.31,59.02,84.72,4.22,38.75,99.32,16.96,1
2024-01-19 14:00:00,2,35.95,44.73,89.91,5.367,33.53,119.09,13.03,1
2024-01-19 15:00:00,2,77.09,57.96,63.3,2.411,32.46,119.09,12.84,1
2024-01-19 16:00:00,2,86.89,51.49,84.96,6.06,39.19,85.85,14.48,1
2024-01-19 17:00:00,2,66.92,43.48,46.02,3.66,23.61,85.85,13.27,1
2024-01-19 18:00:00,2,52.5,44.35,89.42,5.551,33.93,101.02,10.82,1
2024-01-19 19:00:00,2,63.78,48.95,73.18,4.422,45.87,47.22,12.13,1
2024-01-19 20:00:00,2,66.95,46.82,86.42,5.078,27.7,58.97,15.22,1
2024-01-19 21:00:00,2,42.68,43.86,78.83,5.502,28.75,98.74,15.22,1
2024-01-19 22:00:00,2,50.4,44.85,83.5,5.502,44.98,121.39,14.9,1
2024-01-19 23:00:00,2,47.1,46.79,83.5,5.381,29.06,68.02,16.96,1
2024-01-19 00:00:00,3,50.11,107.43,49.06,1.025,18.6,85.5,24.98,0
2024-01-19 01:00:00,3,79.94,100.55,42.54,1.026,21.37,40.56,28.77,0
2024-01-19 02:00:00,3,64.08,102.52,30.17,0.64,17.42,62.7,36.3,0
2024-01-19 03:00:00,3,85.49,105.51,30.17,0.852,23.28,87.21,22.36,0
2024-01-19 04:00:00,3,50.62,83.64,48.71,0.911,22.3,76.81,26.95,0
2024-01-19 05:00:00,3,73.15,118.82,43.3,1.117,22.3,72.43,29.42,0
2024-01-19 06:00:00,3,67.5,76.97,56.38,1.486,23.59,65.15,29.42,0
2024-01-19 07:00:00,3,63.33,76.97,51.1,1.028,21.15,67.31,32.69,1
2024-01-19 08:00:00,3,15.29,106.0,49.9,1.229,22.58,48.65,30.36,0
2024-01-19 09:00:00,3,52.92,75.28,37.48,1.062,20.23,53.28,28.97,0
2024-01-19 10:00:00,3,60.15,138.09,40.13,1.381,25.25,54.99,49.11,0
2024-01-19 11:00:00,3,80.05,87.02,51.56,0.871,20.28,99.86,35.71,0
2024-01-19 12:00:00,3,69.71,119.37,54.32,0.871,18.46,84.65,33.05,0
2024-01-19 13:00:00,3,81.45,89.22,48.24,0.674,19.12,64.94,26.12,0
2024-01-19 14:00:00,3,83.92,107.25,53.42,1.107,12.85,59.26,25.07,0
2024-01-19 15:00:00,3,63.92,106.91,51.34,0.579,21.84,43.72,32.14,0
2024-01-19 16:00:00,3,53.77,87.52,57.95,0.901,21.55,70.98,32.14,0
2024-01-19 17:00:00,3,53.77,101.46,46.08,0.858,19.91,66.85,27.43,0
2024-01-19 18:00:00,3,74.48,75.69,42.48,1.084,23.52,49.8,31.19,0
2024-01-19 19:00:00,3,77.46,106.33,47.12,1.015,27.17,82.4,23.76,0
2024-01-19 20:00:00,3,67.73,103.77,49.17,0.727,22.39,83.03,33.64,0
2024-01-19 21:00:00,3,75.73,118.68,47.9,1.091,22.59,76.49,13.74,0
2024-01-19 22:00:00,3,55.4,104.28,51.66,1.041,25.07,86.9,26.57,0
2024-01-19 23:00:00,3,55.4,105.19,40.91,1.553,19.91,57.17,28.07,0
2024-01-19 00:00:00,4,61.92,92.82,53.76,0.956,17.73,78.6,22.35,0
2024-01-19 01:00:00,4,57.15,78.13,56.04,1.182,19.2,40.8,25.92,0
2024-01-19 02:00:00,4,66.86,85.05,47.27,1.3,19.2,43.19,10.79,0
2024-01-19 03:00:00,4,51.52,96.52,52.41,1.6,18.91,80.16,27.73,0
2024-01-19 04:00:00,4,55.4,110.76,55.1,1.061,18.91,49.42,26.2,0
2024-01-19 05:00:00,4,65.9,81.38,41.12,1.474,20.23,76.56,26.2,0
2024-01-19 06:00:00,4,72.44,78.74,42.65,0.961,21.79,77.26,37.34,0
2024-01-19 07:00:00,4,81.68,88.4,54.8,0.653,17.79,70.03,26.12,0
2024-01-19 08:00:00,4,71.22,83.93,61.33,1.06,17.79,87.03,24.94,0
2024-01-19 09:00:00,4,48.99,95.91,24.63,1.073,22.14,59.66,32.94,0
2024-01-19 10:00:00,4,63.95,99.84,49.69,1.526,19.65,66.79,24.78,0
2024-01-19 11:00:00,4,75.77,99.5,52.86,1.45,26.55,59.14,26.46,0
2024-01-19 12:00:00,4,67.53,122.54,51.63,1.271,23.75,68.94,29.73,0
2024-01-19 13:00:00,4,68.58,86.79,43.18,0.598,21.06,76.66,27.79,0
2024-01-19 14:00:00,4,54.91,85.46,55.47,0.847,18.46,57.13,28.39,0
2024-01-19 15:00:00,4,70.62,85.89,53.06,1.486,30.92,69.29,32.3,0
2024-01-19 16:00:00,4,70.62,123.26,53.06,1.128,22.39,82.54,34.95,0
2024-01-19 17:00:00,4,42.82,87.18,49.98,1.145,19.24,65.56,29.37,0
2024-01-19 18:00:00,4,84.62,103.6,55.61,0.962,21.1,59.49,29.28,0
2024-01-19 19:00:00,4,69.22,86.14,59.22,1.073,20.48,58.08,26.61,0
2024-01-19 20:00:00,4,100.28,102.01,59.27,1.25,23.34,74.01,29.51,0
2024-01-19 21:00:00,4,70.85,106.82,51.6,1.071,18.42,82.82,29.51,0
2024-01-19 22:00:00,4,81.76,40.89,44.47,1.108,19.72,80.61,29.82,0
2024-01-19 23:00:00,4,95.83,114.23,44.47,0.848,21.1,78.74,33.66,0
2024-01-19 00:00:00,5,74.49,113.55,58.12,0.732,20.09,64.83,29.18,0
2024-01-19 01:00:00,5,58.02,108.8,59.17,1.475,17.91,74.67,31.1,0
2024-01-19 02:00:00,5,59.78,94.11,54.41,0.921,21.38,84.53,31.93,0
2024-01-19 03:00:00,5,63.45,131.45,51.68,0.774,13.86,81.76,21.35,0
2024-01-19 04:00:00,5,61.14,131.45,49.72,1.342,17.35,76.84,27.51,0
2024-01-19 05:00:00,5,74.33,106.96,44.5,1.209,23.7,73.73,29.42,0
